RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time
falselettereLite,34,136,Alfabetico,false,JRegex,true,215
falselettereLite,35,140,Alfabetico,false,JUtil,true,123
falselettereLite,35,140,Alfabetico,false,Brics,true,73
falselettereLite,35,140,Alfabetico,false,BricsOptimized,true,19
falselettereLite,35,140,Alfabetico,false,JRegex,true,265
falselettereLite,36,144,Alfabetico,false,JUtil,true,109
falselettereLite,36,144,Alfabetico,false,Brics,true,42
falselettereLite,36,144,Alfabetico,false,BricsOptimized,true,16
falselettereLite,36,144,Alfabetico,false,JRegex,true,222
falselettereLite,37,148,Alfabetico,false,JUtil,true,108
falselettereLite,37,148,Alfabetico,false,Brics,true,42
falselettereLite,37,148,Alfabetico,false,BricsOptimized,true,16
falselettereLite,37,148,Alfabetico,false,JRegex,true,223
falselettereLite,38,152,Alfabetico,false,JUtil,true,108
falselettereLite,38,152,Alfabetico,false,Brics,true,42
falselettereLite,38,152,Alfabetico,false,BricsOptimized,true,16
falselettereLite,38,152,Alfabetico,false,JRegex,true,224
falselettereLite,39,156,Alfabetico,false,JUtil,true,108
falselettereLite,39,156,Alfabetico,false,Brics,true,42
falselettereLite,39,156,Alfabetico,false,BricsOptimized,true,16
falselettereLite,39,156,Alfabetico,false,JRegex,true,227
falselettereLite,40,160,Alfabetico,false,JUtil,true,108
falselettereLite,40,160,Alfabetico,false,Brics,true,42
falselettereLite,40,160,Alfabetico,false,BricsOptimized,true,16
falselettereLite,40,160,Alfabetico,false,JRegex,true,229
falselettereLite,41,164,Alfabetico,false,JUtil,true,108
falselettereLite,41,164,Alfabetico,false,Brics,true,42
falselettereLite,41,164,Alfabetico,false,BricsOptimized,true,16
falselettereLite,41,164,Alfabetico,false,JRegex,true,232
falselettereLite,42,168,Alfabetico,false,JUtil,true,107
falselettereLite,42,168,Alfabetico,false,Brics,true,42
falselettereLite,42,168,Alfabetico,false,BricsOptimized,true,16
falselettereLite,42,168,Alfabetico,false,JRegex,true,234
falselettereLite,43,172,Alfabetico,false,JUtil,true,123
falselettereLite,43,172,Alfabetico,false,Brics,true,73
falselettereLite,43,172,Alfabetico,false,BricsOptimized,true,19
falselettereLite,43,172,Alfabetico,false,JRegex,true,281
falselettereLite,44,176,Alfabetico,false,JUtil,true,123
falselettereLite,44,176,Alfabetico,false,Brics,true,74
falselettereLite,44,176,Alfabetico,false,BricsOptimized,true,19
falselettereLite,44,176,Alfabetico,false,JRegex,true,283
falselettereLite,45,180,Alfabetico,false,JUtil,true,108
falselettereLite,45,180,Alfabetico,false,Brics,true,42
falselettereLite,45,180,Alfabetico,false,BricsOptimized,true,16
falselettereLite,45,180,Alfabetico,false,JRegex,true,240
falselettereLite,46,184,Alfabetico,false,JUtil,true,108
falselettereLite,46,184,Alfabetico,false,Brics,true,42
falselettereLite,46,184,Alfabetico,false,BricsOptimized,true,16
falselettereLite,46,184,Alfabetico,false,JRegex,true,242
falselettereLite,47,188,Alfabetico,false,JUtil,true,108
falselettereLite,47,188,Alfabetico,false,Brics,true,42
falselettereLite,47,188,Alfabetico,false,BricsOptimized,true,16
falselettereLite,47,188,Alfabetico,false,JRegex,true,245
falselettereLite,48,192,Alfabetico,false,JUtil,true,108
falselettereLite,48,192,Alfabetico,false,Brics,true,42
falselettereLite,48,192,Alfabetico,false,BricsOptimized,true,16
falselettereLite,48,192,Alfabetico,false,JRegex,true,245
falselettereLite,49,196,Alfabetico,false,JUtil,true,141
falselettereLite,49,196,Alfabetico,false,Brics,true,137
falselettereLite,49,196,Alfabetico,false,BricsOptimized,true,26
falselettereLite,49,196,Alfabetico,false,JRegex,true,360
falselettereLite,50,200,Alfabetico,false,JUtil,true,108
falselettereLite,50,200,Alfabetico,false,Brics,true,43
falselettereLite,50,200,Alfabetico,false,BricsOptimized,true,16
falselettereLite,50,200,Alfabetico,false,JRegex,true,249
