RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
sololettereLite,20,57,Alfabetico,false,Brics,true,15
sololettereLite,20,57,Alfabetico,false,JRegex,true,180
sololettereLite,21,118,Alfabetico,true,JUtil,true,414
sololettereLite,21,118,Alfabetico,true,Brics,true,585
sololettereLite,21,118,Alfabetico,true,JRegex,true,380
sololettereLite,22,80,Alfabetico,true,JUtil,true,326
sololettereLite,22,80,Alfabetico,true,Brics,true,394
sololettereLite,22,80,Alfabetico,true,JRegex,true,295
sololettereLite,23,59,Alfabetico,true,JUtil,true,333
sololettereLite,23,59,Alfabetico,true,Brics,true,281
sololettereLite,23,59,Alfabetico,true,JRegex,true,269
sololettereLite,24,76,Alfabetico,false,JUtil,true,493
sololettereLite,24,76,Alfabetico,false,Brics,true,404
sololettereLite,24,76,Alfabetico,false,JRegex,true,2947
sololettereLite,25,19,Alfabetico,false,JUtil,true,113
sololettereLite,25,19,Alfabetico,false,Brics,true,18
sololettereLite,25,19,Alfabetico,false,JRegex,true,169
sololettereLite,26,29,Alfabetico,false,JUtil,true,268
sololettereLite,26,29,Alfabetico,false,Brics,true,111
sololettereLite,26,29,Alfabetico,false,JRegex,true,1181
sololettereLite,27,3,Alfabetico,false,JUtil,true,114
sololettereLite,27,3,Alfabetico,false,Brics,true,15
sololettereLite,27,3,Alfabetico,false,JRegex,true,168
sololettereLite,28,10,Alfabetico,true,JUtil,true,181
sololettereLite,28,10,Alfabetico,true,Brics,true,47
sololettereLite,28,10,Alfabetico,true,JRegex,true,195
sololettereLite,29,9,Alfabetico,false,JUtil,true,178
sololettereLite,29,9,Alfabetico,false,Brics,true,37
sololettereLite,29,9,Alfabetico,false,JRegex,true,436
sololettereLite,30,115,Alfabetico,true,JUtil,true,432
sololettereLite,30,115,Alfabetico,true,Brics,true,580
sololettereLite,30,115,Alfabetico,true,JRegex,true,376
sololettereLite,31,95,Alfabetico,false,JUtil,true,369
sololettereLite,31,95,Alfabetico,false,Brics,true,327
sololettereLite,31,95,Alfabetico,false,JRegex,true,2699
sololettereLite,32,71,Alfabetico,false,JUtil,true,268
sololettereLite,32,71,Alfabetico,false,Brics,true,165
sololettereLite,32,71,Alfabetico,false,JRegex,true,1557
sololettereLite,33,59,Alfabetico,true,JUtil,true,339
sololettereLite,33,59,Alfabetico,true,Brics,true,278
sololettereLite,33,59,Alfabetico,true,JRegex,true,269
sololettereLite,34,72,Alfabetico,false,JUtil,true,261
sololettereLite,34,72,Alfabetico,false,Brics,true,100
sololettereLite,34,72,Alfabetico,false,JRegex,true,1084
sololettereLite,35,11,Alfabetico,true,JUtil,true,182
sololettereLite,35,11,Alfabetico,true,Brics,true,54
sololettereLite,35,11,Alfabetico,true,JRegex,true,197
sololettereLite,36,16,Alfabetico,false,JUtil,true,217
sololettereLite,36,16,Alfabetico,false,Brics,true,66
sololettereLite,36,16,Alfabetico,false,JRegex,true,727
sololettereLite,37,55,Alfabetico,true,JUtil,true,293
sololettereLite,37,55,Alfabetico,true,Brics,true,262
sololettereLite,37,55,Alfabetico,true,JRegex,true,262
sololettereLite,38,100,Alfabetico,false,JUtil,true,379
sololettereLite,38,100,Alfabetico,false,Brics,true,342
sololettereLite,38,100,Alfabetico,false,JRegex,true,2770
sololettereLite,39,285,Alfabetico,true,JUtil,true,911
sololettereLite,39,285,Alfabetico,true,Brics,true,1456
sololettereLite,39,285,Alfabetico,true,JRegex,true,736
sololettereLite,40,14,Alfabetico,true,JUtil,true,197
sololettereLite,40,14,Alfabetico,true,Brics,true,65
sololettereLite,40,14,Alfabetico,true,JRegex,true,201
sololettereLite,41,84,Alfabetico,false,JUtil,true,484
sololettereLite,41,84,Alfabetico,false,Brics,true,400
sololettereLite,41,84,Alfabetico,false,JRegex,true,2905
sololettereLite,42,36,Alfabetico,false,JUtil,true,293
sololettereLite,42,36,Alfabetico,false,Brics,true,134
sololettereLite,42,36,Alfabetico,false,JRegex,true,1325
sololettereLite,43,12,Alfabetico,false,JUtil,true,175
sololettereLite,43,12,Alfabetico,false,Brics,true,28
sololettereLite,43,12,Alfabetico,false,JRegex,true,320
sololettereLite,44,37,Alfabetico,true,JUtil,true,262
sololettereLite,44,37,Alfabetico,true,Brics,true,169
sololettereLite,44,37,Alfabetico,true,JRegex,true,233
sololettereLite,45,5,Alfabetico,true,JUtil,true,160
sololettereLite,45,5,Alfabetico,true,Brics,true,31
sololettereLite,45,5,Alfabetico,true,JRegex,true,182
sololettereLite,46,25,Alfabetico,true,JUtil,true,208
sololettereLite,46,25,Alfabetico,true,Brics,true,106
sololettereLite,46,25,Alfabetico,true,JRegex,true,215
sololettereLite,47,5,Alfabetico,false,JUtil,true,119
sololettereLite,47,5,Alfabetico,false,Brics,true,16
sololettereLite,47,5,Alfabetico,false,JRegex,true,165
sololettereLite,48,17,Alfabetico,false,JUtil,true,192
sololettereLite,48,17,Alfabetico,false,Brics,true,68
sololettereLite,48,17,Alfabetico,false,JRegex,true,728
sololettereLite,49,36,Alfabetico,true,JUtil,true,234
sololettereLite,49,36,Alfabetico,true,Brics,true,160
sololettereLite,49,36,Alfabetico,true,JRegex,true,233
sololettereLite,50,44,Alfabetico,true,JUtil,true,285
sololettereLite,50,44,Alfabetico,true,Brics,true,205
sololettereLite,50,44,Alfabetico,true,JRegex,true,249
