RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
ipaddrLite,38,4,Numeric,false,JRegex,true,464
ipaddrLite,39,1,Numeric,false,JUtil,true,193
ipaddrLite,39,1,Numeric,false,Brics,true,22
ipaddrLite,39,1,Numeric,false,JRegex,true,527
ipaddrLite,40,7,Numeric,true,JUtil,true,291
ipaddrLite,40,7,Numeric,true,Brics,true,40
ipaddrLite,40,7,Numeric,true,JRegex,true,1233
ipaddrLite,41,10,Numeric,false,JUtil,true,460
ipaddrLite,41,10,Numeric,false,Brics,true,42
ipaddrLite,41,10,Numeric,false,JRegex,true,1378
ipaddrLite,42,10,Numeric,true,JUtil,true,418
ipaddrLite,42,10,Numeric,true,Brics,true,52
ipaddrLite,42,10,Numeric,true,JRegex,true,1483
ipaddrLite,43,9,Numeric,true,JUtil,true,383
ipaddrLite,43,9,Numeric,true,Brics,true,46
ipaddrLite,43,9,Numeric,true,JRegex,true,1377
ipaddrLite,44,11,Numeric,true,JUtil,true,438
ipaddrLite,44,11,Numeric,true,Brics,true,53
ipaddrLite,44,11,Numeric,true,JRegex,true,1550
ipaddrLite,45,4,Numeric,false,JUtil,true,322
ipaddrLite,45,4,Numeric,false,Brics,true,31
ipaddrLite,45,4,Numeric,false,JRegex,true,949
ipaddrLite,46,4,Numeric,false,JUtil,true,326
ipaddrLite,46,4,Numeric,false,Brics,true,31
ipaddrLite,46,4,Numeric,false,JRegex,true,947
ipaddrLite,47,2,Numeric,false,JUtil,true,210
ipaddrLite,47,2,Numeric,false,Brics,true,24
ipaddrLite,47,2,Numeric,false,JRegex,true,579
ipaddrLite,48,7,Numeric,false,JUtil,true,372
ipaddrLite,48,7,Numeric,false,Brics,true,32
ipaddrLite,48,7,Numeric,false,JRegex,true,1049
ipaddrLite,49,8,Numeric,false,JUtil,true,215
ipaddrLite,49,8,Numeric,false,Brics,true,23
ipaddrLite,49,8,Numeric,false,JRegex,true,580
ipaddrLite,50,2,Numeric,false,JUtil,true,271
ipaddrLite,50,2,Numeric,false,Brics,true,22
ipaddrLite,50,2,Numeric,false,JRegex,true,845
