RegexName,TestCase,TCLength,RegexType,ExpectedValue,Library,Result,Time(ms)
floatingLite,39,8,Numeric,false,JUtil,true,282
floatingLite,39,8,Numeric,false,Brics,true,186
floatingLite,39,8,Numeric,false,JRegex,true,578
floatingLite,40,7,Numeric,true,JUtil,true,222
floatingLite,40,7,Numeric,true,Brics,true,238
floatingLite,40,7,Numeric,true,JRegex,true,340
floatingLite,41,10,Numeric,true,JUtil,true,249
floatingLite,41,10,Numeric,true,Brics,true,348
floatingLite,41,10,Numeric,true,JRegex,true,339
floatingLite,42,7,Numeric,true,JUtil,true,220
floatingLite,42,7,Numeric,true,Brics,true,248
floatingLite,42,7,Numeric,true,JRegex,true,335
floatingLite,43,5,Numeric,true,JUtil,true,202
floatingLite,43,5,Numeric,true,Brics,true,180
floatingLite,43,5,Numeric,true,JRegex,true,329
floatingLite,44,6,Numeric,false,JUtil,true,155
floatingLite,44,6,Numeric,false,Brics,true,73
floatingLite,44,6,Numeric,false,JRegex,true,345
floatingLite,45,8,Numeric,false,JUtil,true,127
floatingLite,45,8,Numeric,false,Brics,true,51
floatingLite,45,8,Numeric,false,JRegex,true,266
floatingLite,46,2,Numeric,false,JUtil,true,150
floatingLite,46,2,Numeric,false,Brics,true,69
floatingLite,46,2,Numeric,false,JRegex,true,344
floatingLite,47,3,Numeric,false,JUtil,true,151
floatingLite,47,3,Numeric,false,Brics,true,69
floatingLite,47,3,Numeric,false,JRegex,true,344
floatingLite,48,1,Numeric,false,JUtil,true,145
floatingLite,48,1,Numeric,false,Brics,true,44
floatingLite,48,1,Numeric,false,JRegex,true,341
floatingLite,49,4,Numeric,false,JUtil,true,151
floatingLite,49,4,Numeric,false,Brics,true,73
floatingLite,49,4,Numeric,false,JRegex,true,345
floatingLite,50,3,Numeric,true,JUtil,true,239
floatingLite,50,3,Numeric,true,Brics,true,120
floatingLite,50,3,Numeric,true,JRegex,true,351
